id;name;energia, laskennallinen (kJ);rasva (g);hiilihydraatti imeytyvä (g);proteiini (g);alkoholi (g);orgaaniset hapot (g);sokerialkoholi (g);sokerit (g);fruktoosi (g);galaktoosi (g);glukoosi (g);laktoosi (g);maltoosi (g);sakkaroosi (g);tärkkelys (g);kuitu, kokonais- (g);kuitu veteen liukenematon (g);polysakkaridi, vesiliukoinen ei-selluloosa (g);rasvahapot yhteensä (g);rasvahapot monityydyttymättömät (g);rasvahapot yksittäistyydyttymättömät cis (g);rasvahapot tyydyttyneet (g);rasvahapot trans (g);rasvahapot n-3 monityydyttymättömät (g);rasvahapot n-6 monityydyttymättömät (g);rasvahappo 18:2 cis,cis n-6 (linolihappo) (mg);rasvahappo 18:3 n-3 (alfalinoleenihappo) (mg);rasvahappo 20:5 n-3 (EPA) (mg);rasvahappo 22:6 n-3 (DHA) (mg);kolesteroli (GC) (mg);sterolit (mg);kalsium (mg);rauta (mg);jodidi (jodi) (µg);kalium (mg);magnesium (mg);natrium (mg);suola (mg);fosfori (mg);seleeni (µg);sinkki (mg);tryptofaani (mg);folaatti, kokonais- (µg);niasiiniekvivalentti NE (mg);niasiini (nikotiinihappo + nikotiiniamidi) (mg);pyridoksiini vitameerit (vetykloridi) (B6) (mg);riboflaviini (B2) (mg);tiamiini (B1) (mg);A-vitamiini RAE (µg);karotenoidit (µg);B12-vitamiini (kobalamiini) (µg);C-vitamiini (mg);D-vitamiini (µg);E-vitamiini alfatokoferoli (mg);K-vitamiini (µg)
444;Mustaherukka;310;1.1;9.7;1.4;0;2.7;N/A;8.6;4.4;N/A;3.5;0;<0.1;0.6;1.1;5.8;3.0;1.9;0.1;<0.1;<0.1;<0.1;0;<0.1;<0.1;45;27;0;0;0;8.8;72.0;1.2;1.0;340.0;24.0;2.0;5.1;58.0;0.1;0.3;13.0;14.2;0.5;0.3;0.08;0.02;0.04;8.2;542.2;0;128.0;0;2.2;30.00
